BLOCKNUMBER,CURRENT INDEX,TIMESTAMP,TICK CUMULATIVE,SECONDS LIQUIDITY CUMULATIVE,INITIALIZED,CONSULT_CUMULATIVE_1800_0,CONSULT_CUMULATIVE_1800_1,CONSULT_WEIGHT_1800_0,CONSULT_WEIGHT_1800_1
13939282,22,1641303437,4137048074478,394771596212247127555370959506,True,4136699049523,4137048074478,394770721038891432817797302554,394771596212247127555370959506
13939286,23,1641303508,4137061840952,394771630732973935514464142641,True,4136712816636,4137061840952,394770755559618240776890485690,394771630732973935514464142641
13939310,24,1641303921,4137141914631,394771831536638325473696320597,True,4136792898575,4137141914631,394770956363282630736122663646,394771831536638325473696320597
13939345,25,1641304330,4137221212369,394772030395473036111289445982,True,4136872204902,4137221212369,394771155222117341373715789031,394772030395473036111289445982
13939350,26,1641304422,4137239045833,394772075126555660508987655115,True,4136890043978,4137239045833,394771199953199965771413998164,394772075126555660508987655115
13939353,27,1641304444,4137243309807,394772085823118896778002444255,True,4136894309844,4137243309807,394771210649763202040428787304,394772085823118896778002444255
13939369,28,1641304647,4137282654455,394772184523225122351184362233,True,4136933672153,4137282654455,394771309349869427613610705283,394772184523225122351184362233
13939585,29,1641307689,4137872239685,394773663566196246457683842480,True,4137523372685,4137872239685,394772788392840551720110185529,394773663566196246457683842480
13939599,0,1641307813,4137896270513,394773724371980929625363942572,True,4137547405745,4137896270513,394772848682560610690920815230,394773724371980929625363942572
13939704,1,1641309201,4138165212169,394774405004473996050686353281,True,4137816420965,4138165212169,394773523538459335299672057367,394774405004473996050686353281
13940602,2,1641321342,4140517676611,394780367613626292503750878999,True,4140168905011,4140517676611,394779483609304232243845093125,394780367613626292503750878999
13940611,3,1641321419,4140532596439,394780405429366736192646848728,True,4140183824685,4140532596439,394779521425044675932741062854,394780405429366736192646848728
13940616,4,1641321565,4140560889779,394780477131939525524839206915,True,4140212113937,4140560889779,394779593127617465264933421041,394780477131939525524839206915
13940619,5,1641321636,4140574649153,394780512000998895679535490691,True,4140225871039,4140574649153,394779627996676835419629704818,394780512000998895679535490691
13940687,6,1641322476,4140737436953,394780924536349190467491524098,True,4140388631119,4140737436953,394780040532027130207585738225,394780924536349190467491524098
13940688,7,1641322482,4140738600077,394780927457983858784414007639,True,4140389793691,4140738600077,394780043478708203741785424178,394780927457983858784414007639
13945383,8,1641385172,4152892749207,394811453670876656762829540604,True,4152543770607,4152892749207,394810577180476161686084478244,394811453670876656762829540604
13946950,9,1641405896,4156910656155,394820712617028070755635094579,True,4156561677555,4156910656155,394819908423673865718622452369,394820712617028070755635094579
13946961,10,1641406053,4156941098455,394820782760559520861641197260,True,4156592116244,4156941098455,394819978567205315824628555050,394820782760559520861641197260
13946966,11,1641406110,4156952154232,394820808226682404021146597596,True,4156603167233,4156952154232,394820004033328198984133955387,394820808226682404021146597596
13947271,12,1641409986,4157704036216,394822539923038458867513820487,True,4157354865016,4157704036216,394821735729684253830501178277,394822539923038458867513820487
13947276,13,1641410071,4157720525026,394822577898835740772039417480,True,4157371353656,4157720525026,394821773705481535735026775270,394822577898835740772039417480
13947378,14,1641411692,4158035060624,394825437963839096583843123500,True,4157685801720,4158035060624,394822497926274405937803160282,394825437963839096583843123500
13947399,15,1641411988,4158092505936,394825960221236378089268106215,True,4157743227472,4158092505936,394822784331658314880602670783,394825960221236378089268106215
13947464,16,1641412697,4158230185228,394827211168853515208681324949,True,4157880800414,4158230185228,394824035279275452000015889517,394827211168853515208681324949
13947477,17,1641412890,4158267664091,394827551694791607541610452192,True,4157918249748,4158267664091,394824375805213544332945016760,394827551694791607541610452192
13947493,18,1641413136,4158315436553,394827985733033942846794728367,True,4157965983096,4158315436553,394824809843455879638129292936,394827985733033942846794728367
13947494,19,1641413165,4158321070441,394828042766382281465351750583,True,4157971610198,4158321070441,394824861010565748434268902729,394828042766382281465351750583
13947703,20,1641416084,4158888334306,394833783467892641036660297100,True,4158538531306,4158888334306,394830243466961278505534780234,394833783467892641036660297100
13947710,21,1641416192,4158909323458,394833995867948522788527828111,True,4158559519486,4158909323458,394830455867017160257402311246,394833995867948522788527828111
13947733,22,1641416510,4158971137252,394834621268113063502360002757,True,4158621318016,4158971137252,394831081267181700971234485892,394834621268113063502360002757
13947889,23,1641418435,4159345349552,394838407102442437320369236072,True,4158995436752,4159345349552,394834867101511074789243719206,394838407102442437320369236072
13947905,24,1641418656,4159388315267,394839084642513850373608824684,True,4159038398268,4159388315267,394835301734958758744454129887,394839084642513850373608824684
13948067,25,1641420718,4159789328903,394845406305985586644106705761,True,4159439268503,4159789328903,394839887880064575350752590368,394845406305985586644106705761
13948105,26,1641421298,4159902171383,394847184465449023616409698498,True,4159552065743,4159902171383,394841666039528012323055583106,394847184465449023616409698498
13948138,27,1641421613,4159963467863,394848150189985200592746668691,True,4159613326313,4159963467863,394842631764064189299392553299,394848150189985200592746668691
13948152,28,1641421766,4159993247936,394848709652798016168140640633,True,4159643081447,4159993247936,394843100830267475259327653108,394848709652798016168140640633
13948171,29,1641422052,4160048938428,394849755446029815217569895374,True,4159698702155,4160048938428,394843977646830480387049473665,394849755446029815217569895374
13948177,0,1641422127,4160063547078,394850029692506685597664979659,True,4159713288005,4160063547078,394844207581243855857605895139,394850029692506685597664979659
13948217,1,1641422635,4160162507002,394851881637134091667890803857,True,4159812091955,4160162507002,394845765003670452378174723261,394851881637134091667890803857
13948226,2,1641422786,4160191916215,394852433786707524033148906885,True,4159841469911,4160191916215,394846227938289381658894985163,394852433786707524033148906885
13948229,3,1641422848,4160203990715,394852660497128403547360843227,True,4159853532383,4160203990715,394846418017404438714554960249,394852660497128403547360843227
13948409,4,1641424985,4160620019738,394860474693409363577536778134,True,4160269597538,4160620019738,394853892777964474455254755282,394860474693409363577536778134
13948546,5,1641426697,4160953289642,394866734826321391453840568757,True,4160602887986,4160953289642,394860152910876502331558545905,394866734826321391453840568757
13949443,6,1641439332,4163412780837,394912936216124821487192434717,True,4163062398237,4163412780837,394906354300679932364910411865,394912936216124821487192434717
13949525,7,1641440571,4163653968294,394917466767922720166363227113,True,4163303578260,4163653968294,394910884852477831044081204261,394917466767922720166363227113
13949529,8,1641440644,4163668179788,394917733701160207336322442484,True,4163317788221,4163668179788,394911151785715318214040419632,394917733701160207336322442484
13949564,9,1641441143,4163765332593,394919558354386318265221736596,True,4163414922130,4163765332593,394912976438941429142939713745,394919558354386318265221736596
13949599,10,1641441482,4163831338605,394920797948461772383251517566,True,4163480912887,4163831338605,394914216033016883260969494715,394920797948461772383251517566
13949631,11,1641441900,4163912746613,394922326415492863301648120650,True,4163562282021,4163912746613,394915744500047974179366097800,394922326415492863301648120650
13949632,12,1641441933,4163919174155,394922447083942686268889957735,True,4163568705900,4163919174155,394915865168497797146607934885,394922447083942686268889957735
13949751,13,1641443412,4164207287792,394927838867611846855236402596,True,4163856656885,4164207287792,394921273309021681042082996994,394927838867611846855236402596
13949782,14,1641443760,4164275082020,394929107522592825816729683739,True,4163924433836,4164275082020,394922545514070520843488574375,394929107522592825816729683739
13949787,15,1641443934,4164308980352,394929741850083315297476324310,True,4163958329558,4164308980352,394923179841561010324235214947,394929741850083315297476324310
13949792,16,1641444004,4164322619152,394929997039303627157546811896,True,4163971965768,4164322619152,394923435030781322184305702533,394929997039303627157546811896
13949794,17,1641444034,4164328465732,394930106406112332240434163718,True,4163977809858,4164328465732,394923544397590027267193054356,394930106406112332240434163718
13949946,18,1641446173,4164745412446,394937904259573004650302348679,True,4164394545646,4164745412446,394931342251050699677061239314,394937904259573004650302348679
13950021,19,1641446968,4164900365896,394940802480003689346817171981,True,4164549511816,4164900365896,394934240471481384373576062617,394940802480003689346817171981
